idcomp	Directorio	Secuencia_p	Orden	Hogar	Regis	Area	P7250	P7260	P7280	P7280s1	P7310	P7320	P7350	P7350s1	P7360	P7390	P7390s1	P7420	P7420s1	P7420s2	P7420s3	P7420s4	P7420s5	P7420s6	P7420s7	P7420s8	P7420s7a1	P7422	P7422s1	P9460	Oficio1	Oficio2	Rama2d_d	Dsi	Dscy	Rama4d_d	Mes	Dpto	empleado
3763272111	3763272	1	1	1	70	17	2	48	1		2	2	1		2	1					1							1	950000	2	58	58	70	1	1	7020	6	17	0
3763279131	3763279	1	3	1	70	17	60	50	1		2	60	1		2	1										1		2		2	95	95	45	1	2	4521	6	17	0
3763723111	3763723	1	1	1	70	54	4	48	4		2	4	4		1	1										1		1	500000	2	95	95	45	1	1	4521	6	54	0
3763730111	3763730	1	1	1	70	76	8	56	1		2	184	2		9	1										1		2		2	98	58	75	1	1	7524	6	76	0
3763733111	3763733	1	1	1	70	76	21	56	1		2	21	1		9	2										1		2		2	33	33	65	1	2	6512	6	76	0
3763735131	3763735	1	3	1	70	54	12	36	4		2	12	4		1	1										1		2		2	16	16	74	1	1	7430	6	54	0
3763739141	3763739	1	4	1	70	54	24	48	1		1							.									.				57			1	2		6	54	0
3763740111	3763740	1	1	1	70	54	4	48	3		2	4	3		2	2								1				1	250000	2	54	54	95	1	1	9500	6	54	0
3763748131	3763748	1	3	1	70	54	4	30	4		1							.									.				80			1	1		6	54	0
3763755151	3763755	1	5	1	70	76	12	40	1		2	104	1		7	2										1		2		2	39	45	15	1	1	1551	6	76	0
3763759121	3763759	1	2	1	70	54	4	72	1		1							.									.				45			1	1		6	54	0
3763763151	3763763	1	5	1	70	76	102	48	1		1							.									.				11			1	2		6	76	0
3763770111	3763770	1	1	1	70	54	3	48	1		2	3	4		2	5								1				1	780000	2	32	51	55	1	1	5522	6	54	0
3763770121	3763770	1	2	1	70	54	3	44	1		2	3	6		2	1										1		2		2	3	53	55	1	1	5522	6	54	0
3763778121	3763778	1	2	1	70	76	26	48	1		2	26	1		9	2										1		2		2	33	33	52	1	2	5211	6	76	0
3763782111	3763782	1	1	1	70	54	6	48	1		2	99	4		1	1										1		2		2	58	98	60	1	1	6031	6	54	0
3763782141	3763782	1	4	1	70	54	24	48	1		1							.									.				3			1	2		6	54	0
3763782151	3763782	1	5	1	70	54	32	48	1		2	76	1		2	4										1		2		2	45	45	52	1	2	5234	6	54	0
3763784111	3763784	1	1	1	70	54	24	48	4		2	24	4		1	1										1		2		2	16	91	36	1	2	3699	6	54	0
3763784141	3763784	1	4	1	70	54	2	48	1		2	4	1		4	1										1		2		2	95	95	45	1	1	4521	6	54	0
3763805121	3763805	1	2	1	70	54	16	48	1		2	16	1		3	1										1		2		2	45	45	52	1	2	5233	6	54	0
3763806121	3763806	1	2	1	70	54	16	60	1		2	16	1		9	3										1		2		2	95	95	52	1	2	5241	6	54	0
3763823131	3763823	1	3	1	70	54	2	40	1		2	12	1		5	2										1		2		2	33	33	51	1	1	5139	6	54	0
3763827121	3763827	1	2	1	70	54	8	40	4		2	8	4		9	1										1		2		2	54	99	75	1	1	7513	6	54	0
3763830111	3763830	1	1	1	70	54	52	40	4		2	52	4		1	1										1		2		2	55	55	74	1	2	7493	6	54	0
3763834131	3763834	1	3	1	70	76	18	48	1		1							.									.				19			1	2		6	76	0
3763842141	3763842	1	4	1	70	54	3	50	1		2	3	4		1	1										1		2		2	95	45	92	1	1	9242	6	54	0
3763849111	3763849	1	1	1	70	76	258	84	1		2	780	2		9	1									1		ES PENSIONADO	2		2	37	55	75	1	2	7512	6	76	0
3763850111	3763850	1	1	1	70	76	52	54	3		2	26	4		1	1										1		2		2	54	61	1	1	2	123	6	76	0
3763851131	3763851	1	3	1	70	76	8	60	1		2	1	1		4	1										1		1	360000	2	58	95	45	1	1	4521	6	76	0
3763858111	3763858	1	1	1	70	76	8	48	1		2	8	1		4	1										1		2		2	95	95	45	1	1	4521	6	76	0
3763859111	3763859	1	1	1	70	76	26	40	1		2	4	4		1	8										1		1	280000	2	55	41	52	1	2	5225	6	76	0
3763861111	3763861	1	1	1	70	76	44	48	1		2	44	1		6	4										1		2		2	87	87	51	1	2	5170	6	76	0
3763885171	3763885	1	7	1	70	73	2	60	1		2	2	1		5	7										1		1	900000	2	95	95	45	1	1	4522	6	73	0
3763886111	3763886	1	1	1	70	73	20	44	1		2	32	4		1	4										1		2		2	39	59	85	1	2	8532	6	73	0
3763888121	3763888	1	2	1	70	73	4	40	1		2	144	1		2	2										1		2		2	34	53	55	1	1	5521	6	73	0
3763894121	3763894	1	2	1	70	73	28	48	3		2	20	4		1	1										1		2		2	54	55	74	1	2	7493	6	73	0
3763895141	3763895	1	4	1	70	73	96	40	1		2	2	1		2	1										1		2		2	95	95	45	1	2	4521	6	73	0
3763902121	3763902	1	2	1	70	73	8	48	1		2	24	1		9	2										1		2		2	55	77	15	1	1	1551	6	73	0
3763906121	3763906	1	2	1	70	73	2	48	1		2	2	1		3	1										1		1	130000	2	80	80	19	1	1	1929	6	73	0
3763907131	3763907	1	3	1	70	73	8	48	1		2	20	1		5	2										1		1	40000	2	53	45	55	1	1	5530	6	73	0
3763913121	3763913	1	2	1	70	73	12	48	1		2	12	1		2	1										1		2		2	97	75	17	1	1	1749	6	73	0
3763914111	3763914	1	1	1	70	73	3	48	1		2	48	1		9	1										1		2		2	53	59	85	1	1	8511	6	73	0
3763914131	3763914	1	3	1	70	73	3	48	1		2	4	1		3	1										1		2		2	95	95	45	1	1	4521	6	73	0
3763920131	3763920	1	3	1	70	73	8	48	1		1							.									.				45			1	1		6	73	0
3763921121	3763921	1	2	1	70	73	12	48	1		2	24	1		6	1										1		2		2	53	53	85	1	1	8532	6	73	0
3763922131	3763922	1	3	1	70	73	24	45	4		2	24	4		1	1										1		2		2	93	93	45	1	2	4552	6	73	0
3763926121	3763926	1	2	1	70	73	24	24	1		1							.									.				45			1	2		6	73	0
3763932131	3763932	1	3	1	70	73	104	48	1		2	14	1		9	4										1		2		2	33	39	60	1	2	6042	6	73	0
3763933111	3763933	1	1	1	70	73	12	84	1		2	10	4		1	1										1		2		2	95	98	60	1	1	6031	6	73	0
3763951111	3763951	1	1	1	70	8	24	48	3		2	48	4		1	1										1		2		2	54	56	93	1	2	9301	6	8	0
3763951121	3763951	1	2	1	70	8	36	48	1		2	4	4		1	1										1		2		2	59	59	85	1	2	8532	6	8	0
3763959131	3763959	1	3	1	70	8	4	48	1		2	48	1		9	2										1		2		2	55	33	90	1	1	9000	6	8	0
3763963111	3763963	1	1	1	70	8	4	40	1		2	4	1		9	7										1		1	700000	2	95	95	45	1	1	4530	6	8	0
3763963131	3763963	1	3	1	70	8	24	40	1		2	52	1		9	8										1		2		2	33	53	55	1	2	5529	6	8	0
3763972212	3763972	2	1	2	70	8	16	48	3		2	16	1		2	1										1		2		2	55	53	55	1	2	5521	6	8	0
3763975131	3763975	1	3	1	70	68	4	48	1		1							.									.				39			1	1		6	68	0
3763975141	3763975	1	4	1	70	68	48	48	1		2	4	1		5	2										1		1	1200000	2	53	53	92	1	2	9242	6	68	0
3763977111	3763977	1	1	1	70	68	2	48	1		2	2	1		2	2										1		1	750000	2	45	45	52	1	1	5224	6	68	0
3763978131	3763978	1	3	1	70	68	4	48	1		2	4	1		9	1										1		1	1000000	2	98	98	60	1	1	6021	6	68	0
3763978141	3763978	1	4	1	70	68	8	48	4		2	8	1		9	1										1		2		2	98	98	60	1	1	6021	6	68	0
3763995121	3763995	1	2	1	70	68	8	48	1		2	24	1		9	8										1		2		2	2	38	74	1	1	7499	6	68	0
3763995141	3763995	1	4	1	70	68	12	48	4		2	12	3		1	1										1		2		2	45	54	95	1	1	9500	6	68	0
3764003111	3764003	1	1	1	70	68	2	24	4		2	24	2		9	1									1		YA ES PENSIONADA	2		2	19	13	75	1	1	7512	6	68	0
3764010121	3764010	1	2	1	70	68	24	48	1		2	24	1		6	2										1		2		2	13	13	80	1	2	8045	6	68	0
3764018121	3764018	1	2	1	70	68	1	48	1		2	1	1		2	4										1		1	300000	2	97	3	74	1	1	7421	6	68	0
3764022111	3764022	1	1	1	70	68	3	48	3		2	25	3		1	1								1				2		2	54	54	95	1	1	9500	6	68	0
3764028111	3764028	1	1	1	70	50	8	48	1		2	8	1		2	1										1		2		2	95	95	45	1	1	4521	6	50	0
3764029121	3764029	1	2	1	70	50	4	48	1		2	4	3		1	1					1							2		2	54	54	95	1	1	9500	6	50	0
3764031111	3764031	1	1	1	70	50	1	48	1		2	1	1		8	1					1							1	1400000	2	98	98	60	1	1	6021	6	50	0
3764032111	3764032	1	1	1	70	50	2	48	1		2	1	1		9	3										1		1	1100000	2	2	2	45	1	1	4530	6	50	0
3764034111	3764034	1	1	1	70	50	54	60	1		2	54	1		5	1										1		2		2	98	98	60	1	2	6041	6	50	0
3764044121	3764044	1	2	1	70	50	25	48	1		2	3	1		3	1										1		2		2	45	45	52	1	2	5233	6	50	0
3764051111	3764051	1	1	1	70	50	25	48	1		2	25	1		2	2										1		2		2	39	53	55	1	2	5521	6	50	0
3764054131	3764054	1	3	1	70	50	56	56	1		2	56	1		9	1										1		2		2	99	99	15	1	2	1522	6	50	0
3764054212	3764054	2	1	2	70	50	4	56	1		2	4	1		2	1										1		1	100000	2	95	95	45	1	1	4521	6	50	0
3764057121	3764057	1	2	1	70	50	4	48	1		2	4	1		3	8										1		1	870000	2	95	95	45	1	1	4521	6	50	0
3764058121	3764058	1	2	1	70	50	4	40	1		2	8	4		1	1										1		1	120000	2	55	55	74	1	1	7493	6	50	0
3764061111	3764061	1	1	1	70	50	4	20	1		2	10	1		6	2										1		2		2	45	45	52	1	1	5241	6	50	0
3764078131	3764078	1	3	1	70	52	104	40	1		2	8	1		4	1										1		2		2	81	81	36	1	2	3611	6	52	0
3764080111	3764080	1	1	1	70	52	156	40	1		2	60	4		9	8										1		2		2	15	34	80	1	2	8050	6	52	0
3764081121	3764081	1	2	1	70	52	26	60	4		2	24	5		2	6										1		2		2	53	94	74	1	2	7499	6	52	0
3764105121	3764105	1	2	1	70	52	17	30	1		2	104	4		9	1										1		2		2	13	13	80	1	2	8011	6	52	0
3764133111	3764133	1	1	1	70	52	32	48	4		2	32	1		9	2					1	1						2		2	2	83	65	1	2	6512	6	52	0
3764152121	3764152	1	2	1	70	52	52	40	1		2	410	1		3	2										1		2		2	13	32	52	1	2	5231	6	52	0
3764157121	3764157	1	2	1	70	52	52	40	4		2	2	1		4	1										1		1	200000	2	18	13	80	1	2	8011	6	52	0
3764158131	3764158	1	3	1	70	52	3	40	1		2	75	1		3	4										1		2		2	45	45	52	1	1	5233	6	52	0
3764639141	3764639	1	4	1	70	66	24	30	1		1							.									.				53			1	2		6	66	0
3764649121	3764649	1	2	1	70	66	3	48	1		1							.									.				37			1	1		6	66	0
3764650131	3764650	1	3	1	70	66	8	48	1		2	8	1		9	1										1		2		2	59	59	85	1	1	8512	6	66	0
3764650141	3764650	1	4	1	70	66	6	48	1		2	6	1		9	1										1		2		2	39	39	15	1	1	1589	6	66	0
3764652121	3764652	1	2	1	70	66	1	48	1		2	24	1		4	2										1		2		2	97	45	52	1	1	5233	6	66	0
3764654121	3764654	1	2	1	70	66	4	24	1		2	96	1		9	1										1		2		2	45	45	52	1	1	5234	6	66	0
3764664121	3764664	1	2	1	70	66	8	48	1		2	8	1		5	7										1		2		2	53	53	55	1	1	5521	6	66	0
3764667121	3764667	1	2	1	70	66	8	48	1		1							.									.				34			1	1		6	66	0
3764670121	3764670	1	2	1	70	66	32	48	4		2	32	1		6	1										1		2		2	61	33	52	1	2	5211	6	66	0
3764674121	3764674	1	2	1	70	66	4	20	1		1							.									.				45			1	1		6	66	0
3764674151	3764674	1	5	1	70	66	8	20	1		2	52	1		4	1										1		2		2	45	45	52	1	1	5235	6	66	0
3764677111	3764677	1	1	1	70	66	12	48	1		2	12	1		5	8										1		2		2	77	77	15	1	1	1551	6	66	0
3764679111	3764679	1	1	1	70	66	4	48	4		2	4	4		1	2										1		1	50000	2	55	55	74	1	1	7493	6	66	0
3765360121	3765360	1	2	1	70	5	1	24	3		2	24	3		1	1										1		2		2	54	54	95	1	1	9500	6	5	0
3765361131	3765361	1	3	1	70	5	4	24	1		2	4	1		9	4										1		1	283000	2	53	45	51	1	1	5135	6	5	0
3765367131	3765367	1	3	1	70	5	8	48	1		2	9	4		9	1										1		2		2	98	98	93	1	1	9303	6	5	0
3765372121	3765372	1	2	1	70	5	12	48	1		2	44	1		2	2										1		2		2	45	40	52	1	1	5237	6	5	0
3765374111	3765374	1	1	1	70	5	36	48	1		2	4	1		2	1										1		1	12000	2	58	97	60	1	2	6041	6	5	0
3765404131	3765404	1	3	1	70	5	4	48	1		2	4	1		9	2										1		2		2	97	85	64	1	1	6421	6	5	0
3765405121	3765405	1	2	1	70	5	2	48	1		2	2	1		2	1										1		1	250000	2	79	79	36	1	1	3619	6	5	0
3765406131	3765406	1	3	1	70	5	32	48	1		2	32	1		2	1										1		2		2	45	45	52	1	2	5233	6	5	0
3765439131	3765439	1	3	1	70	5	16	48	1		2	20	1		9	1										1		2		2	59	39	21	1	2	2109	6	5	0
3765442151	3765442	1	5	1	70	5	30	48	1		1							.									.				34			1	2		6	5	0
3765443121	3765443	1	2	1	70	5	240	48	1		2	360	1		9	2										1		2		2	39	39	64	1	2	6412	6	5	0
3765443131	3765443	1	3	1	70	5	4	48	1		2	4	1		2	1										1		1	644350	2	37	37	52	1	1	5231	6	5	0
3765443151	3765443	1	5	1	70	5	4	48	1		2	4	1		6	1										1		1	900000	2	30	50	55	1	1	5512	6	5	0
3765444131	3765444	1	3	1	70	5	78	48	1		2	78	1		5	2					1							2		2	11	21	70	1	2	7020	6	5	0
3765452131	3765452	1	3	1	70	5	24	48	1		2	28	1		9	4										1		2		2	13	13	80	1	2	8011	6	5	0
3765452151	3765452	1	5	1	70	5	8	48	2		2	24	1		3	4										1		2		2	58	45	52	1	1	5241	6	5	0
3765455111	3765455	1	1	1	70	5	7	48	4		2	7	4		2	1										1		2		2	95	95	45	1	1	4521	6	5	0
3765460151	3765460	1	5	1	70	5	1	8	1		1							.									.				53			1	1		6	5	0
3765469121	3765469	1	2	1	70	5	4	48	1		2	4	1		3	2										1		1	20000	2	79	79	18	1	1	1810	6	5	0
3765479111	3765479	1	1	1	70	5	24	24	1		2	24	1		9	3					1							2		2	77	77	52	1	2	5223	6	5	0
3765487131	3765487	1	3	1	70	5	4	48	1		2	4	1		5	1					1							1	250000	2	45	53	55	1	1	5511	6	5	0
3765487161	3765487	1	6	1	70	5	24	48	1		2	24	1		9	3					1							2		2	45	45	52	1	2	5233	6	5	0
3765512111	3765512	1	1	1	70	5	8	60	1		2	12	1		6	2					1							2		2	39	39	45	1	1	4530	6	5	0
3765518131	3765518	1	3	1	70	5	28	48	1		2	28	4		1	4										1		1	100000	2	39	97	63	1	2	6310	6	5	0
3765522121	3765522	1	2	1	70	5	52	48	1		1							.									.				32			1	2		6	5	0
3765528121	3765528	1	2	1	70	5	1	52	1		2	6	4		1	1			1									2		2	16	16	18	1	1	1810	6	5	0
3765533111	3765533	1	1	1	70	5	8	48	1		2	364	1		3	4										1		2		2	99	93	50	1	1	5020	6	5	0
3765550131	3765550	1	3	1	70	5	20	48	1		2	22	1		7	3										1		2		2	95	95	45	1	2	4521	6	5	0
3765565131	3765565	1	3	1	70	5	4	48	1		2	8	1		3	2										1		2		2	84	99	50	1	1	5020	6	5	0
3765580111	3765580	1	1	1	70	5	48	48	1		2	8	1		9	1									1		PENSION	2		2	3	38	74	1	2	7499	6	5	0
3765587111	3765587	1	1	1	70	5	4	48	1		2	4	1		9	6										1		1	640000	2	95	95	45	1	1	4530	6	5	0
3765589111	3765589	1	1	1	70	5	50	28	1		2	28	1		3	1										1		2		2	95	95	45	1	2	4521	6	5	0
3765590151	3765590	1	5	1	70	5	48	48	1		2	48	1		4	4										1		2		2	79	79	50	1	2	5020	6	5	0
3765611141	3765611	1	4	1	70	5	1	48	1		2	2	1		2	1										1		1	60000	2	95	95	45	1	1	4521	6	5	0
3765612111	3765612	1	1	1	70	5	8	24	1		2	16	1		9	2										1		2		2	79	79	18	1	1	1810	6	5	0
3765613111	3765613	1	1	1	70	5	3	48	1		2	3	1		2	1										1		1	600000	2	45	45	52	1	1	5229	6	5	0
3765614131	3765614	1	3	1	70	5	1	48	1		2	4	2		9	1										1		1	650000	2	58	58	75	1	1	7522	6	5	0
3765618111	3765618	1	1	1	70	5	3	48	1		2	3	1		2	1										1		1	150000	2	83	83	28	1	1	2811	6	5	0
3765620111	3765620	1	1	1	70	5	104	48	1		2	120	2		9	1										1		2		2	58	58	75	1	2	7524	6	5	0
3765630141	3765630	1	4	1	70	5	4	24	1		1							.									.				95			1	1		6	5	0
3765825121	3765825	1	2	1	70	17	12	48	1		2	4	1		7	8										1		1	200000	2	93	71	13	1	1	1320	6	17	0
3765829121	3765829	1	2	1	70	17	8	14	1		1							.									.				53			1	1		6	17	0
3765829141	3765829	1	4	1	70	17	20	24	3		2	120	4		1	1										1		2		2	54	54	85	1	2	8532	6	17	0
3765831121	3765831	1	2	1	70	17	105	48	1		2	24	3		1	2										1		2		2	53	54	95	1	2	9500	6	17	0
3765838111	3765838	1	1	1	70	17	104	48	1		2	104	1		9	1										1		2		2	79	55	74	1	2	7493	6	17	0
3765850111	3765850	1	1	1	70	17	16	120	1		2	20	4		1	7										1		2		2	98	98	60	1	2	6041	6	17	0
3765851121	3765851	1	2	1	70	17	96	48	1		2	240	1		6	2										1		2		2	32	32	52	1	2	5234	6	17	0
3765852131	3765852	1	3	1	70	17	20	48	1		1							.									.				38			1	2		6	17	0
3765855121	3765855	1	2	1	70	17	16	48	1		2	24	1		9	8										1		2		2	33	77	52	1	2	5211	6	17	0
3765860151	3765860	1	5	1	70	17	12	48	1		2	12	1		3	4										1		1	100000	2	38	75	17	1	1	1730	6	17	0
3765861111	3765861	1	1	1	70	17	28	50	1		2	50	1		3	1									1		DE LA PENSION	2		2	58	59	55	1	2	5521	6	17	0
3765870131	3765870	1	3	1	70	17	50	48	1		2	52	1		8	2										1		2		2	59	59	85	1	2	8511	6	17	0
3765872131	3765872	1	3	1	70	17	3	48	1		2	24	1		8	2										1		2		2	38	3	74	1	1	7499	6	17	0
3765882111	3765882	1	1	1	70	17	6	48	1		2	8	1		9	2										1		2		2	44	44	65	1	1	6512	6	17	0
3765883131	3765883	1	3	1	70	17	12	48	1		2	12	1		2	1										1		2		2	84	84	50	1	1	5040	6	17	0
3765888131	3765888	1	3	1	70	17	1	48	1		2	1	1		6	1										1		1	644350	2	84	87	45	1	1	4530	6	17	0
3765897131	3765897	1	3	1	70	52	6	40	2		1							.									.				32			1	1		6	52	0
3765897141	3765897	1	4	1	70	52	4	40	4		2	24	1		2	1										1		2		2	39	45	52	1	1	5233	6	52	0
3765897151	3765897	1	5	1	70	52	8	40	1		2	26	1		4	7										1		1	100000	2	45	45	52	1	1	5233	6	52	0
3765899171	3765899	1	7	1	70	52	26	40	1		1							.									.				55			1	2		6	52	0
3765900111	3765900	1	1	1	70	52	2	40	1		2	3	1		4	3										1		1	800000	2	21	21	66	1	1	6601	6	52	0
3765902131	3765902	1	3	1	70	52	2	48	1		2	2	3		1	1										1		1	250000	2	45	54	95	1	1	9500	6	52	0
3765906141	3765906	1	4	1	70	52	36	36	1		2	12	3		1	1										1		2		2	59	59	95	1	2	9500	6	52	0
3765909121	3765909	1	2	1	70	52	6	24	1		2	52	1		3	1							1					2		2	33	33	19	1	1	1931	6	52	0
3765915131	3765915	1	3	1	70	52	52	40	1		1							.									.				32			1	2		6	52	0
3765916121	3765916	1	2	1	70	52	34	48	4		1							.									.				12			1	2		6	52	0
3765918111	3765918	1	1	1	70	52	8	24	3		2	8	3		1	1										1		2		2	54	54	95	1	1	9500	6	52	0
3765930121	3765930	1	2	1	70	52	13	24	1		2	26	1		3	1										1		2		2	55	53	55	1	1	5521	6	52	0
3765936131	3765936	1	3	1	70	52	8	48	2		2	8	4		1	1										1		2		2	19	19	85	1	1	8515	6	52	0
3765938121	3765938	1	2	1	70	52	26	48	1		1							.									.				45			1	2		6	52	0
3766143121	3766143	1	2	1	70	23	12	40	1		2	12	4		1	1										1		2		2	93	98	60	1	1	6031	6	23	0
3766145131	3766145	1	3	1	70	23	4	40	1		2	52	3		1	1										1		2		2	45	54	95	1	1	9500	6	23	0
3766149222	3766149	2	2	2	70	23	8	40	1		2	102	1		4	2										1		2		2	53	55	45	1	1	4530	6	23	0
3766153151	3766153	1	5	1	70	23	20	40	1		2	28	1		9	4										1		2		2	45	45	52	1	2	5233	6	23	0
3766156151	3766156	1	5	1	70	23	4	40	1		2	4	1		2	1										1		2		2	95	95	45	1	1	4521	6	23	0
3766179121	3766179	1	2	1	70	23	4	48	1		2	24	1		7	1										1		2		2	59	59	85	1	1	8511	6	23	0
3766181131	3766181	1	3	1	70	23	4	40	5		1							.									.				51			1	1		6	23	0
3766183141	3766183	1	4	1	70	23	8	48	1		1							.									.				45			1	1		6	23	0
3766187121	3766187	1	2	1	70	23	16	48	1		1							.									.				21			1	2		6	23	0
3766188131	3766188	1	3	1	70	23	10	40	3		2	28	3		1	1										1		2		2	54	54	95	1	1	9500	6	23	0
3766212121	3766212	1	2	1	70	23	24	48	1		2	24	1		3	1										1		2		2	33	33	85	1	2	8532	6	23	0
3766238121	3766238	1	2	1	70	23	12	48	1		2	24	2		9	3				1								2		2	13	5	75	1	1	7514	6	23	0
3766241121	3766241	1	2	1	70	23	8	40	1		2	14	2		9	2										1		2		2	32	32	75	1	1	7511	6	23	0
3766253121	3766253	1	2	1	70	23	4	48	1		2	4	1		2	1										1		2		2	95	95	20	1	1	2030	6	23	0
3766253141	3766253	1	4	1	70	23	8	40	1		2	10	1		3	1										1		2		2	53	53	55	1	1	5521	6	23	0
3766261121	3766261	1	2	1	70	23	20	40	1		2	24	1		9	4										1		2		2	32	32	75	1	2	7530	6	23	0
3766271121	3766271	1	2	1	70	23	30	48	1		2	48	1		9	2										1		2		2	0	45	52	1	2	5239	6	23	0
3766459151	3766459	1	5	1	70	8	36	48	1		2	36	1		5	1										1		2		2	39	39	74	1	2	7499	6	8	0
3766460131	3766460	1	3	1	70	8	48	48	1		2	60	1		3	1										1		2		2	45	45	52	1	2	5211	6	8	0
3766470121	3766470	1	2	1	70	8	4	48	1		2	4	3		1	2										1		1	300000	2	55	54	95	1	1	9500	6	8	0
3766474111	3766474	1	1	1	70	8	12	48	1		2	60	1		9	2										1		2		2	38	32	52	1	1	5251	6	8	0
3766474141	3766474	1	4	1	70	8	96	48	1		2	96	1		9	1										1		1	98	2	58	58	74	1	2	7492	6	8	0
3766530131	3766530	1	3	1	70	8	20	48	1		2	20	1		7	1										1		2		2	32	32	85	1	2	8515	6	8	0
3766538111	3766538	1	1	1	70	8	4	48	1		2	16	1		9	3					1							2		2	45	45	52	1	1	5234	6	8	0
3766541121	3766541	1	2	1	70	8	4	24	3		2	32	3		1	1										1		2		2	54	54	95	1	1	9500	6	8	0
3766541131	3766541	1	3	1	70	8	24	48	1		2	26	1		5	1										1		2		2	32	45	33	1	2	3320	6	8	0
3766541151	3766541	1	5	1	70	8	16	48	1		2	16	1		5	1										1		2		2	45	45	52	1	2	5233	6	8	0
3766563121	3766563	1	2	1	70	8	8	48	1		2	8	1		9	2										1		2		2	32	32	60	1	1	6042	6	8	0
3766576131	3766576	1	3	1	70	8	2	48	1		2	2	1		6	1										1		1	840000	2	97	55	45	1	1	4521	6	8	0
3766580131	3766580	1	3	1	70	8	6	40	1		2	5	8		4	4										1		1	20000	2	85	62	1	1	1	117	6	8	0
3766583131	3766583	1	3	1	70	8	8	48	4		2	1	1		3	8										1		2		2	41	45	52	1	1	5211	6	8	0
3766585121	3766585	1	2	1	70	8	16	48	1		2	52	3		1	8										1		2		2	53	54	95	1	2	9500	6	8	0
37665911141	3766591	1	14	1	70	8	20	48	1		2	20	1		3	1										1		2		2	33	53	55	1	2	5529	6	8	0
3766613121	3766613	1	2	1	70	8	104	48	1		2	104	1		9	1										1		2		2	3	59	50	1	2	5051	6	8	0
3766614121	3766614	1	2	1	70	8	8	48	1		2	8	1		7	2										1		2		2	70	70	22	1	1	2220	6	8	0
3766614131	3766614	1	3	1	70	8	4	48	1		2	4	1		2	4										1		2		2	84	95	45	1	1	4521	6	8	0
3766621131	3766621	1	3	1	70	8	20	48	1		2	12	1		2	2										1		2		2	38	38	64	1	2	6422	6	8	0
3766624121	3766624	1	2	1	70	8	8	48	1		2	10	1		4	4										1		2		2	45	45	52	1	1	5219	6	8	0
3766624131	3766624	1	3	1	70	8	52	48	1		2	106	1		9	2										1		2		2	39	38	74	1	2	7499	6	8	0
3766627141	3766627	1	4	1	70	8	5	48	1		2	8	1		4	1										1		2		2	97	90	25	1	1	2529	6	8	0
3766680131	3766680	1	3	1	70	8	20	48	1		2	96	1		2	1										1		2		2	37	45	52	1	2	5211	6	8	0
3766691171	3766691	1	7	1	70	8	8	40	1		2	8	1		9	8										1		2		2	90	97	25	1	1	2529	6	8	0
3766697141	3766697	1	4	1	70	8	24	48	1		1							.									.				32			1	2		6	8	0
3766704121	3766704	1	2	1	70	8	78	40	2		2	78	2		9	2										1		2		2	13	13	80	1	2	8042	6	8	0
3766706111	3766706	1	1	1	70	8	4	48	1		2	4	1		9	8										1		1	250000	2	95	95	45	1	1	4521	6	8	0
3766707121	3766707	1	2	1	70	8	4	48	1		2	52	1		9	2										1		2		2	32	32	24	1	1	2423	6	8	0
3766714141	3766714	1	4	1	70	8	8	48	1		1							.									.				39			1	1		6	8	0
3766733141	3766733	1	4	1	70	8	6	36	1		2	64	1		9	1										1		2		2	45	45	52	1	1	5237	6	8	0
3766743111	3766743	1	1	1	70	8	8	48	1		2	12	1		6	4					1							2		2	2	2	74	1	1	7414	6	8	0
3766746121	3766746	1	2	1	70	8	4	48	1		2	2	1		2	4										1		2		2	45	21	92	1	1	9242	6	8	0
3766812121	3766812	1	2	1	70	76	52	48	1		2	40	1		2	4										1		1	30000	2	45	70	51	1	2	5139	6	76	0
3766820171	3766820	1	7	1	70	76	52	60	1		2	156	1		2	1										1		2		2	58	58	63	1	2	6331	6	76	0
3766821121	3766821	1	2	1	70	76	52	40	1		2	24	1		7	4										1		2		2	45	45	25	1	2	2529	6	76	0
3766928131	3766928	1	3	1	70	76	8	49	1		2	24	1		2	4										1		2		2	45	45	52	1	1	5233	6	76	0
3766928333	3766928	3	3	3	70	76	24	48	1		2	104	1		9	1										1		2		2	97	70	19	1	2	1921	6	76	0
3766938121	3766938	1	2	1	70	76	8	48	1		2	24	1		2	1										1		2		2	97	45	55	1	1	5529	6	76	0
3766939151	3766939	1	5	1	70	76	8	48	4		2	8	3		1	1										1		2		2	55	54	95	1	1	9500	6	76	0
3766944121	3766944	1	2	1	70	76	4	30	1		2	52	1		2	1										1		2		2	45	45	52	1	1	5233	6	76	0
3766945131	3766945	1	3	1	70	76	8	48	1		2	8	1		9	4										1		2		2	45	39	90	1	1	9000	6	76	0
3766964131	3766964	1	3	1	70	76	9	55	1		2	13	1		5	4										1		1	98	2	53	53	55	1	1	5521	6	76	0
3766974181	3766974	1	8	1	70	76	8	48	1		2	8	1		9	4										1		2		2	45	40	52	1	1	5234	6	76	0
3766977141	3766977	1	4	1	70	76	3	20	4		2	3	3		1	1										1		1	360000	2	54	54	95	1	1	9500	6	76	0
3766992111	3766992	1	1	1	70	76	12	48	1		2	12	4		1	1										1		2		2	37	45	52	1	1	5262	6	76	0
3766997141	3766997	1	4	1	70	76	12	48	1		2	12	4		5	1										1		2		2	32	32	51	1	1	5141	6	76	0
